t_s,action,p_hat,u_prev,e_cmd,dt_s,u_raw,u_shaped,feed_scale,in,out
228.45,retract_suppressed,0.0,0.0,-0.2136,0.35,,,,G1 X112.467 Y107.198 E-0.21360,; [stabilizer] RETRACTION SUPPRESSED: G1 X112.467 Y107.198 E-0.21360 | G4 S0.35 ; dwell instead of retract | G1 X112.467 Y107.198 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
228.8,retract_suppressed,0.0,0.0,-0.21589,0.35,,,,G1 X110.145 Y110.205 E-0.21589,; [stabilizer] RETRACTION SUPPRESSED: G1 X110.145 Y110.205 E-0.21589 | G4 S0.35 ; dwell instead of retract | G1 X110.145 Y110.205 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
229.15,retract_suppressed,0.0,0.0,-4.0,0.35,,,,G1 E-4.00000 F300.00000,; [stabilizer] RETRACTION SUPPRESSED: G1 E-4.00000 F300.00000 | G4 S0.35 ; dwell instead of retract | G1 E0.600 F120.0 ; micro-prime after dwell
229.5,retract_suppressed,0.0,0.0,-4.0,0.35,,,,G1 E-4.00000 F300.00000,; [stabilizer] RETRACTION SUPPRESSED: G1 E-4.00000 F300.00000 | G4 S0.35 ; dwell instead of retract | G1 E0.600 F120.0 ; micro-prime after dwell
229.85,retract_suppressed,0.0,0.0,-0.19671,0.35,,,,G1 X109.091 Y108.007 E-0.19671,; [stabilizer] RETRACTION SUPPRESSED: G1 X109.091 Y108.007 E-0.19671 | G4 S0.35 ; dwell instead of retract | G1 X109.091 Y108.007 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
230.2,retract_suppressed,0.0,0.0,-0.40478,0.35,,,,G1 X111.012 Y105.503 E-0.40478,; [stabilizer] RETRACTION SUPPRESSED: G1 X111.012 Y105.503 E-0.40478 | G4 S0.35 ; dwell instead of retract | G1 X111.012 Y105.503 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
230.55,retract_suppressed,0.0,0.0,-0.40493,0.35,,,,G1 X112.220 Y102.587 E-0.40493,; [stabilizer] RETRACTION SUPPRESSED: G1 X112.220 Y102.587 E-0.40493 | G4 S0.35 ; dwell instead of retract | G1 X112.220 Y102.587 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
230.9,retract_suppressed,0.0,0.0,-0.08335,0.35,,,,G1 X112.305 Y101.943 E-0.08335,; [stabilizer] RETRACTION SUPPRESSED: G1 X112.305 Y101.943 E-0.08335 | G4 S0.35 ; dwell instead of retract | G1 X112.305 Y101.943 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
231.25,retract_suppressed,0.0,0.0,-1.87983,0.35,,,,G1 X101.943 Y112.305 E-1.87983,; [stabilizer] RETRACTION SUPPRESSED: G1 X101.943 Y112.305 E-1.87983 | G4 S0.35 ; dwell instead of retract | G1 X101.943 Y112.305 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
231.6,retract_suppressed,0.0,0.0,-0.32147,0.35,,,,G1 X99.458 Y112.632 E-0.32147,; [stabilizer] RETRACTION SUPPRESSED: G1 X99.458 Y112.632 E-0.32147 | G4 S0.35 ; dwell instead of retract | G1 X99.458 Y112.632 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
231.95,retract_suppressed,0.0,0.0,-0.07913,0.35,,,,G1 X98.847 Y112.552 E-0.07913,; [stabilizer] RETRACTION SUPPRESSED: G1 X98.847 Y112.552 E-0.07913 | G4 S0.35 ; dwell instead of retract | G1 X98.847 Y112.552 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
232.3,retract_suppressed,0.0,0.0,-2.48625,0.35,,,,G1 X112.552 Y98.847 E-2.48625,; [stabilizer] RETRACTION SUPPRESSED: G1 X112.552 Y98.847 E-2.48625 | G4 S0.35 ; dwell instead of retract | G1 X112.552 Y98.847 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
232.65,retract_suppressed,0.0,0.0,-0.32579,0.35,,,,G1 X112.220 Y96.329 E-0.32579,; [stabilizer] RETRACTION SUPPRESSED: G1 X112.220 Y96.329 E-0.32579 | G4 S0.35 ; dwell instead of retract | G1 X112.220 Y96.329 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
233.0,retract_suppressed,0.0,0.0,-2.88286,0.35,,,,G1 X96.329 Y112.220 E-2.88286,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.329 Y112.220 E-2.88286 | G4 S0.35 ; dwell instead of retract | G1 X96.329 Y112.220 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
233.35,retract_suppressed,0.0,0.0,-0.27977,0.35,,,,G1 X94.314 Y111.385 E-0.27977,; [stabilizer] RETRACTION SUPPRESSED: G1 X94.314 Y111.385 E-0.27977 | G4 S0.35 ; dwell instead of retract | G1 X94.314 Y111.385 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
233.7,retract_suppressed,0.0,0.0,-3.09697,0.35,,,,G1 X111.385 Y94.314 E-3.09697,; [stabilizer] RETRACTION SUPPRESSED: G1 X111.385 Y94.314 E-3.09697 | G4 S0.35 ; dwell instead of retract | G1 X111.385 Y94.314 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
234.05,retract_suppressed,0.0,0.0,-0.12505,0.35,,,,G1 X111.012 Y93.413 E-0.12505,; [stabilizer] RETRACTION SUPPRESSED: G1 X111.012 Y93.413 E-0.12505 | G4 S0.35 ; dwell instead of retract | G1 X111.012 Y93.413 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
234.4,retract_suppressed,0.0,0.0,-0.14417,0.35,,,,G1 X110.328 Y92.522 E-0.14417,; [stabilizer] RETRACTION SUPPRESSED: G1 X110.328 Y92.522 E-0.14417 | G4 S0.35 ; dwell instead of retract | G1 X110.328 Y92.522 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
234.75,retract_suppressed,0.0,0.0,-3.23028,0.35,,,,G1 X92.522 Y110.328 E-3.23028,; [stabilizer] RETRACTION SUPPRESSED: G1 X92.522 Y110.328 E-3.23028 | G4 S0.35 ; dwell instead of retract | G1 X92.522 Y110.328 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
235.1,retract_suppressed,0.0,0.0,-0.2607,0.35,,,,G1 X90.909 Y109.091 E-0.26070,; [stabilizer] RETRACTION SUPPRESSED: G1 X90.909 Y109.091 E-0.26070 | G4 S0.35 ; dwell instead of retract | G1 X90.909 Y109.091 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
235.45,retract_suppressed,0.0,0.0,-3.29828,0.35,,,,G1 X109.091 Y90.909 E-3.29828,; [stabilizer] RETRACTION SUPPRESSED: G1 X109.091 Y90.909 E-3.29828 | G4 S0.35 ; dwell instead of retract | G1 X109.091 Y90.909 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
235.8,retract_suppressed,0.0,0.0,-0.2607,0.35,,,,G1 X107.478 Y89.672 E-0.26070,; [stabilizer] RETRACTION SUPPRESSED: G1 X107.478 Y89.672 E-0.26070 | G4 S0.35 ; dwell instead of retract | G1 X107.478 Y89.672 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
236.15,retract_suppressed,0.0,0.0,-3.23028,0.35,,,,G1 X89.672 Y107.478 E-3.23028,; [stabilizer] RETRACTION SUPPRESSED: G1 X89.672 Y107.478 E-3.23028 | G4 S0.35 ; dwell instead of retract | G1 X89.672 Y107.478 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
236.5,retract_suppressed,0.0,0.0,-0.14417,0.35,,,,G1 X88.988 Y106.587 E-0.14417,; [stabilizer] RETRACTION SUPPRESSED: G1 X88.988 Y106.587 E-0.14417 | G4 S0.35 ; dwell instead of retract | G1 X88.988 Y106.587 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
236.85,retract_suppressed,0.0,0.0,-0.12505,0.35,,,,G1 X88.615 Y105.686 E-0.12505,; [stabilizer] RETRACTION SUPPRESSED: G1 X88.615 Y105.686 E-0.12505 | G4 S0.35 ; dwell instead of retract | G1 X88.615 Y105.686 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
237.2,retract_suppressed,0.0,0.0,-3.09697,0.35,,,,G1 X105.686 Y88.615 E-3.09697,; [stabilizer] RETRACTION SUPPRESSED: G1 X105.686 Y88.615 E-3.09697 | G4 S0.35 ; dwell instead of retract | G1 X105.686 Y88.615 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
237.55,retract_suppressed,0.0,0.0,-0.27977,0.35,,,,G1 X103.671 Y87.780 E-0.27977,; [stabilizer] RETRACTION SUPPRESSED: G1 X103.671 Y87.780 E-0.27977 | G4 S0.35 ; dwell instead of retract | G1 X103.671 Y87.780 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
237.9,retract_suppressed,0.0,0.0,-2.88286,0.35,,,,G1 X87.780 Y103.671 E-2.88286,; [stabilizer] RETRACTION SUPPRESSED: G1 X87.780 Y103.671 E-2.88286 | G4 S0.35 ; dwell instead of retract | G1 X87.780 Y103.671 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
238.25,retract_suppressed,0.0,0.0,-0.32579,0.35,,,,G1 X87.448 Y101.153 E-0.32579,; [stabilizer] RETRACTION SUPPRESSED: G1 X87.448 Y101.153 E-0.32579 | G4 S0.35 ; dwell instead of retract | G1 X87.448 Y101.153 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
238.6,retract_suppressed,0.0,0.0,-2.48625,0.35,,,,G1 X101.153 Y87.448 E-2.48625,; [stabilizer] RETRACTION SUPPRESSED: G1 X101.153 Y87.448 E-2.48625 | G4 S0.35 ; dwell instead of retract | G1 X101.153 Y87.448 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
238.95,retract_suppressed,0.0,0.0,-0.07913,0.35,,,,G1 X100.542 Y87.368 E-0.07913,; [stabilizer] RETRACTION SUPPRESSED: G1 X100.542 Y87.368 E-0.07913 | G4 S0.35 ; dwell instead of retract | G1 X100.542 Y87.368 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
239.3,retract_suppressed,0.0,0.0,-0.32146,0.35,,,,G1 X98.057 Y87.695 E-0.32146,; [stabilizer] RETRACTION SUPPRESSED: G1 X98.057 Y87.695 E-0.32146 | G4 S0.35 ; dwell instead of retract | G1 X98.057 Y87.695 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
239.65,retract_suppressed,0.0,0.0,-1.87984,0.35,,,,G1 X87.695 Y98.057 E-1.87984,; [stabilizer] RETRACTION SUPPRESSED: G1 X87.695 Y98.057 E-1.87984 | G4 S0.35 ; dwell instead of retract | G1 X87.695 Y98.057 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
240.0,retract_suppressed,0.0,0.0,-0.08335,0.35,,,,G1 X87.780 Y97.413 E-0.08335,; [stabilizer] RETRACTION SUPPRESSED: G1 X87.780 Y97.413 E-0.08335 | G4 S0.35 ; dwell instead of retract | G1 X87.780 Y97.413 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
240.35,retract_suppressed,0.0,0.0,-0.40493,0.35,,,,G1 X88.988 Y94.497 E-0.40493,; [stabilizer] RETRACTION SUPPRESSED: G1 X88.988 Y94.497 E-0.40493 | G4 S0.35 ; dwell instead of retract | G1 X88.988 Y94.497 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
240.7,retract_suppressed,0.0,0.0,-0.40477,0.35,,,,G1 X90.909 Y91.993 E-0.40477,; [stabilizer] RETRACTION SUPPRESSED: G1 X90.909 Y91.993 E-0.40477 | G4 S0.35 ; dwell instead of retract | G1 X90.909 Y91.993 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
241.05,retract_suppressed,0.0,0.0,-0.19672,0.35,,,,G1 X91.993 Y90.909 E-0.19672,; [stabilizer] RETRACTION SUPPRESSED: G1 X91.993 Y90.909 E-0.19672 | G4 S0.35 ; dwell instead of retract | G1 X91.993 Y90.909 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
241.4,retract_suppressed,0.0,0.0,-4.0,0.35,,,,G1 E-4.00000 F300.00000,; [stabilizer] RETRACTION SUPPRESSED: G1 E-4.00000 F300.00000 | G4 S0.35 ; dwell instead of retract | G1 E0.600 F120.0 ; micro-prime after dwell
241.75,retract_suppressed,0.0,0.0,-4.0,0.35,,,,G1 E-4.00000 F300.00000,; [stabilizer] RETRACTION SUPPRESSED: G1 E-4.00000 F300.00000 | G4 S0.35 ; dwell instead of retract | G1 E0.600 F120.0 ; micro-prime after dwell
242.1,retract_suppressed,0.0,0.0,-0.20243,0.35,,,,G1 X106.898 Y111.947 E-0.20243,; [stabilizer] RETRACTION SUPPRESSED: G1 X106.898 Y111.947 E-0.20243 | G4 S0.35 ; dwell instead of retract | G1 X106.898 Y111.947 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
242.45,retract_suppressed,0.0,0.0,-0.2047,0.35,,,,G1 X103.570 Y113.326 E-0.20470,; [stabilizer] RETRACTION SUPPRESSED: G1 X103.570 Y113.326 E-0.20470 | G4 S0.35 ; dwell instead of retract | G1 X103.570 Y113.326 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
242.8,retract_suppressed,0.0,0.0,-0.20464,0.35,,,,G1 X100.000 Y113.796 E-0.20464,; [stabilizer] RETRACTION SUPPRESSED: G1 X100.000 Y113.796 E-0.20464 | G4 S0.35 ; dwell instead of retract | G1 X100.000 Y113.796 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
243.15,retract_suppressed,0.0,0.0,-0.20464,0.35,,,,G1 X96.430 Y113.326 E-0.20464,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.430 Y113.326 E-0.20464 | G4 S0.35 ; dwell instead of retract | G1 X96.430 Y113.326 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
243.5,retract_suppressed,0.0,0.0,-0.2047,0.35,,,,G1 X93.102 Y111.947 E-0.20470,; [stabilizer] RETRACTION SUPPRESSED: G1 X93.102 Y111.947 E-0.20470 | G4 S0.35 ; dwell instead of retract | G1 X93.102 Y111.947 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
243.85,retract_suppressed,0.0,0.0,-0.20466,0.35,,,,G1 X90.245 Y109.755 E-0.20466,; [stabilizer] RETRACTION SUPPRESSED: G1 X90.245 Y109.755 E-0.20466 | G4 S0.35 ; dwell instead of retract | G1 X90.245 Y109.755 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
244.2,retract_suppressed,0.0,0.0,-0.20466,0.35,,,,G1 X88.053 Y106.898 E-0.20466,; [stabilizer] RETRACTION SUPPRESSED: G1 X88.053 Y106.898 E-0.20466 | G4 S0.35 ; dwell instead of retract | G1 X88.053 Y106.898 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
244.55,retract_suppressed,0.0,0.0,-0.2047,0.35,,,,G1 X86.674 Y103.570 E-0.20470,; [stabilizer] RETRACTION SUPPRESSED: G1 X86.674 Y103.570 E-0.20470 | G4 S0.35 ; dwell instead of retract | G1 X86.674 Y103.570 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
244.9,retract_suppressed,0.0,0.0,-0.20464,0.35,,,,G1 X86.204 Y100.000 E-0.20464,; [stabilizer] RETRACTION SUPPRESSED: G1 X86.204 Y100.000 E-0.20464 | G4 S0.35 ; dwell instead of retract | G1 X86.204 Y100.000 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
245.25,retract_suppressed,0.0,0.0,-0.20464,0.35,,,,G1 X86.674 Y96.430 E-0.20464,; [stabilizer] RETRACTION SUPPRESSED: G1 X86.674 Y96.430 E-0.20464 | G4 S0.35 ; dwell instead of retract | G1 X86.674 Y96.430 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
245.6,retract_suppressed,0.0,0.0,-0.2047,0.35,,,,G1 X88.053 Y93.102 E-0.20470,; [stabilizer] RETRACTION SUPPRESSED: G1 X88.053 Y93.102 E-0.20470 | G4 S0.35 ; dwell instead of retract | G1 X88.053 Y93.102 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
245.95,retract_suppressed,0.0,0.0,-0.20466,0.35,,,,G1 X90.245 Y90.245 E-0.20466,; [stabilizer] RETRACTION SUPPRESSED: G1 X90.245 Y90.245 E-0.20466 | G4 S0.35 ; dwell instead of retract | G1 X90.245 Y90.245 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
246.3,retract_suppressed,0.0,0.0,-0.20466,0.35,,,,G1 X93.102 Y88.053 E-0.20466,; [stabilizer] RETRACTION SUPPRESSED: G1 X93.102 Y88.053 E-0.20466 | G4 S0.35 ; dwell instead of retract | G1 X93.102 Y88.053 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
246.65,retract_suppressed,0.0,0.0,-0.2047,0.35,,,,G1 X96.430 Y86.674 E-0.20470,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.430 Y86.674 E-0.20470 | G4 S0.35 ; dwell instead of retract | G1 X96.430 Y86.674 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
247.0,retract_suppressed,0.0,0.0,-0.20464,0.35,,,,G1 X100.000 Y86.204 E-0.20464,; [stabilizer] RETRACTION SUPPRESSED: G1 X100.000 Y86.204 E-0.20464 | G4 S0.35 ; dwell instead of retract | G1 X100.000 Y86.204 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
247.35,retract_suppressed,0.0,0.0,-0.20464,0.35,,,,G1 X103.570 Y86.674 E-0.20464,; [stabilizer] RETRACTION SUPPRESSED: G1 X103.570 Y86.674 E-0.20464 | G4 S0.35 ; dwell instead of retract | G1 X103.570 Y86.674 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
247.7,retract_suppressed,0.0,0.0,-0.2047,0.35,,,,G1 X106.898 Y88.053 E-0.20470,; [stabilizer] RETRACTION SUPPRESSED: G1 X106.898 Y88.053 E-0.20470 | G4 S0.35 ; dwell instead of retract | G1 X106.898 Y88.053 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
248.05,retract_suppressed,0.0,0.0,-0.20466,0.35,,,,G1 X109.755 Y90.245 E-0.20466,; [stabilizer] RETRACTION SUPPRESSED: G1 X109.755 Y90.245 E-0.20466 | G4 S0.35 ; dwell instead of retract | G1 X109.755 Y90.245 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
248.4,retract_suppressed,0.0,0.0,-0.20466,0.35,,,,G1 X111.947 Y93.102 E-0.20466,; [stabilizer] RETRACTION SUPPRESSED: G1 X111.947 Y93.102 E-0.20466 | G4 S0.35 ; dwell instead of retract | G1 X111.947 Y93.102 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
248.75,retract_suppressed,0.0,0.0,-0.2047,0.35,,,,G1 X113.326 Y96.430 E-0.20470,; [stabilizer] RETRACTION SUPPRESSED: G1 X113.326 Y96.430 E-0.20470 | G4 S0.35 ; dwell instead of retract | G1 X113.326 Y96.430 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
249.1,retract_suppressed,0.0,0.0,-0.20464,0.35,,,,G1 X113.796 Y100.000 E-0.20464,; [stabilizer] RETRACTION SUPPRESSED: G1 X113.796 Y100.000 E-0.20464 | G4 S0.35 ; dwell instead of retract | G1 X113.796 Y100.000 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
249.45,retract_suppressed,0.0,0.0,-0.20464,0.35,,,,G1 X113.326 Y103.570 E-0.20464,; [stabilizer] RETRACTION SUPPRESSED: G1 X113.326 Y103.570 E-0.20464 | G4 S0.35 ; dwell instead of retract | G1 X113.326 Y103.570 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
249.8,retract_suppressed,0.0,0.0,-0.2047,0.35,,,,G1 X111.947 Y106.898 E-0.20470,; [stabilizer] RETRACTION SUPPRESSED: G1 X111.947 Y106.898 E-0.20470 | G4 S0.35 ; dwell instead of retract | G1 X111.947 Y106.898 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
250.15,retract_suppressed,0.0,0.0,-0.20262,0.35,,,,G1 X109.776 Y109.726 E-0.20262,; [stabilizer] RETRACTION SUPPRESSED: G1 X109.776 Y109.726 E-0.20262 | G4 S0.35 ; dwell instead of retract | G1 X109.776 Y109.726 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
250.5,retract_suppressed,0.0,0.0,-4.0,0.35,,,,G1 E-4.00000 F300.00000,; [stabilizer] RETRACTION SUPPRESSED: G1 E-4.00000 F300.00000 | G4 S0.35 ; dwell instead of retract | G1 E0.600 F120.0 ; micro-prime after dwell
250.85,retract_suppressed,0.0,0.0,-4.0,0.35,,,,G1 E-4.00000 F300.00000,; [stabilizer] RETRACTION SUPPRESSED: G1 E-4.00000 F300.00000 | G4 S0.35 ; dwell instead of retract | G1 E0.600 F120.0 ; micro-prime after dwell
251.2,retract_suppressed,0.0,0.0,-1.76765,0.35,,,,G1 X102.263 Y87.437 E-1.76765,; [stabilizer] RETRACTION SUPPRESSED: G1 X102.263 Y87.437 E-1.76765 | G4 S0.35 ; dwell instead of retract | G1 X102.263 Y87.437 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
251.55,retract_suppressed,0.0,0.0,-0.34333,0.35,,,,G1 X99.458 Y87.067 E-0.34333,; [stabilizer] RETRACTION SUPPRESSED: G1 X99.458 Y87.067 E-0.34333 | G4 S0.35 ; dwell instead of retract | G1 X99.458 Y87.067 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
251.9,retract_suppressed,0.0,0.0,-0.02813,0.35,,,,G1 X99.229 Y87.098 E-0.02813,; [stabilizer] RETRACTION SUPPRESSED: G1 X99.229 Y87.098 E-0.02813 | G4 S0.35 ; dwell instead of retract | G1 X99.229 Y87.098 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
252.25,retract_suppressed,0.0,0.0,-2.34666,0.35,,,,G1 X112.902 Y100.771 E-2.34666,; [stabilizer] RETRACTION SUPPRESSED: G1 X112.902 Y100.771 E-2.34666 | G4 S0.35 ; dwell instead of retract | G1 X112.902 Y100.771 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
252.6,retract_suppressed,0.0,0.0,-0.29157,0.35,,,,G1 X112.589 Y103.154 E-0.29157,; [stabilizer] RETRACTION SUPPRESSED: G1 X112.589 Y103.154 E-0.29157 | G4 S0.35 ; dwell instead of retract | G1 X112.589 Y103.154 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
252.95,retract_suppressed,0.0,0.0,-2.70166,0.35,,,,G1 X96.846 Y87.411 E-2.70166,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.846 Y87.411 E-2.70166 | G4 S0.35 ; dwell instead of retract | G1 X96.846 Y87.411 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
253.3,retract_suppressed,0.0,0.0,-0.07277,0.35,,,,G1 X96.252 Y87.490 E-0.07277,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.252 Y87.490 E-0.07277 | G4 S0.35 ; dwell instead of retract | G1 X96.252 Y87.490 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
253.65,retract_suppressed,0.0,0.0,-0.18788,0.35,,,,G1 X94.821 Y88.082 E-0.18788,; [stabilizer] RETRACTION SUPPRESSED: G1 X94.821 Y88.082 E-0.18788 | G4 S0.35 ; dwell instead of retract | G1 X94.821 Y88.082 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
254.0,retract_suppressed,0.0,0.0,-2.93405,0.35,,,,G1 X111.918 Y105.179 E-2.93405,; [stabilizer] RETRACTION SUPPRESSED: G1 X111.918 Y105.179 E-2.93405 | G4 S0.35 ; dwell instead of retract | G1 X111.918 Y105.179 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
254.35,retract_suppressed,0.0,0.0,-0.20471,0.35,,,,G1 X111.272 Y106.737 E-0.20471,; [stabilizer] RETRACTION SUPPRESSED: G1 X111.272 Y106.737 E-0.20471 | G4 S0.35 ; dwell instead of retract | G1 X111.272 Y106.737 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
254.7,retract_suppressed,0.0,0.0,-0.04255,0.35,,,,G1 X111.059 Y107.015 E-0.04255,; [stabilizer] RETRACTION SUPPRESSED: G1 X111.059 Y107.015 E-0.04255 | G4 S0.35 ; dwell instead of retract | G1 X111.059 Y107.015 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
255.05,retract_suppressed,0.0,0.0,-3.10181,0.35,,,,G1 X92.985 Y88.941 E-3.10181,; [stabilizer] RETRACTION SUPPRESSED: G1 X92.985 Y88.941 E-3.10181 | G4 S0.35 ; dwell instead of retract | G1 X92.985 Y88.941 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
255.4,retract_suppressed,0.0,0.0,-0.23331,0.35,,,,G1 X91.460 Y90.112 E-0.23331,; [stabilizer] RETRACTION SUPPRESSED: G1 X91.460 Y90.112 E-0.23331 | G4 S0.35 ; dwell instead of retract | G1 X91.460 Y90.112 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
255.75,retract_suppressed,0.0,0.0,-3.16266,0.35,,,,G1 X109.888 Y108.540 E-3.16266,; [stabilizer] RETRACTION SUPPRESSED: G1 X109.888 Y108.540 E-3.16266 | G4 S0.35 ; dwell instead of retract | G1 X109.888 Y108.540 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
256.1,retract_suppressed,0.0,0.0,-0.11666,0.35,,,,G1 X109.303 Y109.303 E-0.11666,; [stabilizer] RETRACTION SUPPRESSED: G1 X109.303 Y109.303 E-0.11666 | G4 S0.35 ; dwell instead of retract | G1 X109.303 Y109.303 ; travel (no extrusion) | G1 E0.600 F120.0 ; micro-prime after travel
