t_s,action,p_hat,u_prev,e_cmd,dt_s,u_raw,u_shaped,feed_scale,in,out
439.5,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X66.045 Y125.077 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X66.045 Y125.077 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X66.045 Y125.077 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
439.85,retract_suppressed,0.0,0.0,-0.06383,0.35,,,,G1 X73.952 Y117.171 E-0.06383,; [stabilizer] RETRACTION SUPPRESSED: G1 X73.952 Y117.171 E-0.06383 | G4 S0.35 ; dwell instead of retract | G1 X73.952 Y117.171 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
440.2,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X73.952 Y115.903 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X73.952 Y115.903 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X73.952 Y115.903 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
440.55,retract_suppressed,0.0,0.0,-0.06383,0.35,,,,G1 X66.045 Y123.809 E-0.06383,; [stabilizer] RETRACTION SUPPRESSED: G1 X66.045 Y123.809 E-0.06383 | G4 S0.35 ; dwell instead of retract | G1 X66.045 Y123.809 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
440.9,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X66.045 Y122.541 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X66.045 Y122.541 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X66.045 Y122.541 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
441.25,retract_suppressed,0.0,0.0,-0.06383,0.35,,,,G1 X73.952 Y114.635 E-0.06383,; [stabilizer] RETRACTION SUPPRESSED: G1 X73.952 Y114.635 E-0.06383 | G4 S0.35 ; dwell instead of retract | G1 X73.952 Y114.635 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
441.6,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X73.952 Y113.367 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X73.952 Y113.367 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X73.952 Y113.367 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
441.95,retract_suppressed,0.0,0.0,-0.06383,0.35,,,,G1 X66.045 Y121.273 E-0.06383,; [stabilizer] RETRACTION SUPPRESSED: G1 X66.045 Y121.273 E-0.06383 | G4 S0.35 ; dwell instead of retract | G1 X66.045 Y121.273 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
442.3,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X66.045 Y120.004 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X66.045 Y120.004 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X66.045 Y120.004 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
442.65,retract_suppressed,0.0,0.0,-0.06383,0.35,,,,G1 X73.952 Y112.098 E-0.06383,; [stabilizer] RETRACTION SUPPRESSED: G1 X73.952 Y112.098 E-0.06383 | G4 S0.35 ; dwell instead of retract | G1 X73.952 Y112.098 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
443.0,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X73.952 Y110.830 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X73.952 Y110.830 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X73.952 Y110.830 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
443.35,retract_suppressed,0.0,0.0,-0.06383,0.35,,,,G1 X66.045 Y118.736 E-0.06383,; [stabilizer] RETRACTION SUPPRESSED: G1 X66.045 Y118.736 E-0.06383 | G4 S0.35 ; dwell instead of retract | G1 X66.045 Y118.736 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
443.7,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X66.045 Y117.468 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X66.045 Y117.468 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X66.045 Y117.468 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
444.05,retract_suppressed,0.0,0.0,-0.06383,0.35,,,,G1 X73.952 Y109.562 E-0.06383,; [stabilizer] RETRACTION SUPPRESSED: G1 X73.952 Y109.562 E-0.06383 | G4 S0.35 ; dwell instead of retract | G1 X73.952 Y109.562 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
444.4,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X73.952 Y108.294 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X73.952 Y108.294 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X73.952 Y108.294 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
444.75,retract_suppressed,0.0,0.0,-0.06383,0.35,,,,G1 X66.045 Y116.200 E-0.06383,; [stabilizer] RETRACTION SUPPRESSED: G1 X66.045 Y116.200 E-0.06383 | G4 S0.35 ; dwell instead of retract | G1 X66.045 Y116.200 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
445.1,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X66.045 Y114.932 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X66.045 Y114.932 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X66.045 Y114.932 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
445.45,retract_suppressed,0.0,0.0,-0.06383,0.35,,,,G1 X73.952 Y107.026 E-0.06383,; [stabilizer] RETRACTION SUPPRESSED: G1 X73.952 Y107.026 E-0.06383 | G4 S0.35 ; dwell instead of retract | G1 X73.952 Y107.026 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
445.8,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X73.952 Y105.757 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X73.952 Y105.757 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X73.952 Y105.757 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
446.15,retract_suppressed,0.0,0.0,-0.06383,0.35,,,,G1 X66.045 Y113.663 E-0.06383,; [stabilizer] RETRACTION SUPPRESSED: G1 X66.045 Y113.663 E-0.06383 | G4 S0.35 ; dwell instead of retract | G1 X66.045 Y113.663 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
446.5,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X66.045 Y112.395 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X66.045 Y112.395 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X66.045 Y112.395 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
446.85,retract_suppressed,0.0,0.0,-0.06383,0.35,,,,G1 X73.952 Y104.489 E-0.06383,; [stabilizer] RETRACTION SUPPRESSED: G1 X73.952 Y104.489 E-0.06383 | G4 S0.35 ; dwell instead of retract | G1 X73.952 Y104.489 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
447.2,retract_suppressed,0.0,0.0,-0.00701,0.35,,,,G1 X73.257 Y103.956 E-0.00701,; [stabilizer] RETRACTION SUPPRESSED: G1 X73.257 Y103.956 E-0.00701 | G4 S0.35 ; dwell instead of retract | G1 X73.257 Y103.956 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
447.55,retract_suppressed,0.0,0.0,-0.00701,0.35,,,,G1 X74.485 Y103.956 E-0.00701,; [stabilizer] RETRACTION SUPPRESSED: G1 X74.485 Y103.956 E-0.00701 | G4 S0.35 ; dwell instead of retract | G1 X74.485 Y103.956 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
447.9,retract_suppressed,0.0,0.0,-0.0561,0.35,,,,G1 X81.434 Y97.007 E-0.05610,; [stabilizer] RETRACTION SUPPRESSED: G1 X81.434 Y97.007 E-0.05610 | G4 S0.35 ; dwell instead of retract | G1 X81.434 Y97.007 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
448.25,retract_suppressed,0.0,0.0,-0.00973,0.35,,,,G1 X83.092 Y96.617 E-0.00973,; [stabilizer] RETRACTION SUPPRESSED: G1 X83.092 Y96.617 E-0.00973 | G4 S0.35 ; dwell instead of retract | G1 X83.092 Y96.617 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
448.6,retract_suppressed,0.0,0.0,-0.05925,0.35,,,,G1 X75.753 Y103.956 E-0.05925,; [stabilizer] RETRACTION SUPPRESSED: G1 X75.753 Y103.956 E-0.05925 | G4 S0.35 ; dwell instead of retract | G1 X75.753 Y103.956 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
448.95,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X77.022 Y103.956 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X77.022 Y103.956 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X77.022 Y103.956 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
449.3,retract_suppressed,0.0,0.0,-0.06933,0.35,,,,G1 X85.609 Y95.368 E-0.06933,; [stabilizer] RETRACTION SUPPRESSED: G1 X85.609 Y95.368 E-0.06933 | G4 S0.35 ; dwell instead of retract | G1 X85.609 Y95.368 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
449.65,retract_suppressed,0.0,0.0,-0.0052,0.35,,,,G1 X86.357 Y95.888 E-0.00520,; [stabilizer] RETRACTION SUPPRESSED: G1 X86.357 Y95.888 E-0.00520 | G4 S0.35 ; dwell instead of retract | G1 X86.357 Y95.888 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
450.0,retract_suppressed,0.0,0.0,-0.06513,0.35,,,,G1 X78.290 Y103.956 E-0.06513,; [stabilizer] RETRACTION SUPPRESSED: G1 X78.290 Y103.956 E-0.06513 | G4 S0.35 ; dwell instead of retract | G1 X78.290 Y103.956 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
450.35,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X79.558 Y103.956 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X79.558 Y103.956 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X79.558 Y103.956 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
450.7,retract_suppressed,0.0,0.0,-0.06099,0.35,,,,G1 X87.112 Y96.401 E-0.06099,; [stabilizer] RETRACTION SUPPRESSED: G1 X87.112 Y96.401 E-0.06099 | G4 S0.35 ; dwell instead of retract | G1 X87.112 Y96.401 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
451.05,retract_suppressed,0.0,0.0,-0.00157,0.35,,,,G1 X87.340 Y96.555 E-0.00157,; [stabilizer] RETRACTION SUPPRESSED: G1 X87.340 Y96.555 E-0.00157 | G4 S0.35 ; dwell instead of retract | G1 X87.340 Y96.555 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
451.4,retract_suppressed,0.0,0.0,-0.00421,0.35,,,,G1 X88.057 Y96.724 E-0.00421,; [stabilizer] RETRACTION SUPPRESSED: G1 X88.057 Y96.724 E-0.00421 | G4 S0.35 ; dwell instead of retract | G1 X88.057 Y96.724 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
451.75,retract_suppressed,0.0,0.0,-0.05838,0.35,,,,G1 X80.826 Y103.956 E-0.05838,; [stabilizer] RETRACTION SUPPRESSED: G1 X80.826 Y103.956 E-0.05838 | G4 S0.35 ; dwell instead of retract | G1 X80.826 Y103.956 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
452.1,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X82.094 Y103.956 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X82.094 Y103.956 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X82.094 Y103.956 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
452.45,retract_suppressed,0.0,0.0,-0.05643,0.35,,,,G1 X89.084 Y96.966 E-0.05643,; [stabilizer] RETRACTION SUPPRESSED: G1 X89.084 Y96.966 E-0.05643 | G4 S0.35 ; dwell instead of retract | G1 X89.084 Y96.966 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
452.8,retract_suppressed,0.0,0.0,-0.00257,0.35,,,,G1 X89.523 Y97.069 E-0.00257,; [stabilizer] RETRACTION SUPPRESSED: G1 X89.523 Y97.069 E-0.00257 | G4 S0.35 ; dwell instead of retract | G1 X89.523 Y97.069 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
453.15,retract_suppressed,0.0,0.0,-0.0049,0.35,,,,G1 X90.373 Y96.945 E-0.00490,; [stabilizer] RETRACTION SUPPRESSED: G1 X90.373 Y96.945 E-0.00490 | G4 S0.35 ; dwell instead of retract | G1 X90.373 Y96.945 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
453.5,retract_suppressed,0.0,0.0,-0.0566,0.35,,,,G1 X83.363 Y103.956 E-0.05660,; [stabilizer] RETRACTION SUPPRESSED: G1 X83.363 Y103.956 E-0.05660 | G4 S0.35 ; dwell instead of retract | G1 X83.363 Y103.956 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
453.85,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X84.631 Y103.956 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X84.631 Y103.956 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X84.631 Y103.956 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
454.2,retract_suppressed,0.0,0.0,-0.05834,0.35,,,,G1 X91.857 Y96.729 E-0.05834,; [stabilizer] RETRACTION SUPPRESSED: G1 X91.857 Y96.729 E-0.05834 | G4 S0.35 ; dwell instead of retract | G1 X91.857 Y96.729 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
454.55,retract_suppressed,0.0,0.0,-0.00257,0.35,,,,G1 X92.304 Y96.664 E-0.00257,; [stabilizer] RETRACTION SUPPRESSED: G1 X92.304 Y96.664 E-0.00257 | G4 S0.35 ; dwell instead of retract | G1 X92.304 Y96.664 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
454.9,retract_suppressed,0.0,0.0,-0.01273,0.35,,,,G1 X94.261 Y95.594 E-0.01273,; [stabilizer] RETRACTION SUPPRESSED: G1 X94.261 Y95.594 E-0.01273 | G4 S0.35 ; dwell instead of retract | G1 X94.261 Y95.594 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
455.25,retract_suppressed,0.0,0.0,-0.06751,0.35,,,,G1 X85.899 Y103.956 E-0.06751,; [stabilizer] RETRACTION SUPPRESSED: G1 X85.899 Y103.956 E-0.06751 | G4 S0.35 ; dwell instead of retract | G1 X85.899 Y103.956 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
455.6,retract_suppressed,0.0,0.0,-4.0,0.35,,,,G1 E-4.00000 F1800.00000,; [stabilizer] RETRACTION SUPPRESSED: G1 E-4.00000 F1800.00000 | G4 S0.35 ; dwell instead of retract | G1 E0.600 F1800.0 ; micro-prime after dwell
455.95,retract_suppressed,0.0,0.0,-4.0,0.35,,,,G1 E-4.00000 F1800.00000,; [stabilizer] RETRACTION SUPPRESSED: G1 E-4.00000 F1800.00000 | G4 S0.35 ; dwell instead of retract | G1 E0.600 F1800.0 ; micro-prime after dwell
456.3,retract_suppressed,0.0,0.0,-0.15177,0.35,,,,G1 X114.843 Y96.571 E-0.15177,; [stabilizer] RETRACTION SUPPRESSED: G1 X114.843 Y96.571 E-0.15177 | G4 S0.35 ; dwell instead of retract | G1 X114.843 Y96.571 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
456.65,retract_suppressed,0.0,0.0,-0.0055,0.35,,,,G1 X114.459 Y95.687 E-0.00550,; [stabilizer] RETRACTION SUPPRESSED: G1 X114.459 Y95.687 E-0.00550 | G4 S0.35 ; dwell instead of retract | G1 X114.459 Y95.687 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
457.0,retract_suppressed,0.0,0.0,-0.14867,0.35,,,,G1 X96.044 Y114.101 E-0.14867,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.044 Y114.101 E-0.14867 | G4 S0.35 ; dwell instead of retract | G1 X96.044 Y114.101 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
457.35,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X96.044 Y112.833 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.044 Y112.833 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X96.044 Y112.833 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
457.7,retract_suppressed,0.0,0.0,-0.14558,0.35,,,,G1 X114.076 Y94.802 E-0.14558,; [stabilizer] RETRACTION SUPPRESSED: G1 X114.076 Y94.802 E-0.14558 | G4 S0.35 ; dwell instead of retract | G1 X114.076 Y94.802 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
458.05,retract_suppressed,0.0,0.0,-0.0055,0.35,,,,G1 X113.692 Y93.917 E-0.00550,; [stabilizer] RETRACTION SUPPRESSED: G1 X113.692 Y93.917 E-0.00550 | G4 S0.35 ; dwell instead of retract | G1 X113.692 Y93.917 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
458.4,retract_suppressed,0.0,0.0,-0.14248,0.35,,,,G1 X96.044 Y111.565 E-0.14248,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.044 Y111.565 E-0.14248 | G4 S0.35 ; dwell instead of retract | G1 X96.044 Y111.565 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
458.75,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X96.044 Y110.297 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.044 Y110.297 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X96.044 Y110.297 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
459.1,retract_suppressed,0.0,0.0,-0.13938,0.35,,,,G1 X113.308 Y93.033 E-0.13938,; [stabilizer] RETRACTION SUPPRESSED: G1 X113.308 Y93.033 E-0.13938 | G4 S0.35 ; dwell instead of retract | G1 X113.308 Y93.033 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
459.45,retract_suppressed,0.0,0.0,-0.0055,0.35,,,,G1 X112.925 Y92.148 E-0.00550,; [stabilizer] RETRACTION SUPPRESSED: G1 X112.925 Y92.148 E-0.00550 | G4 S0.35 ; dwell instead of retract | G1 X112.925 Y92.148 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
459.8,retract_suppressed,0.0,0.0,-0.13628,0.35,,,,G1 X96.044 Y109.028 E-0.13628,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.044 Y109.028 E-0.13628 | G4 S0.35 ; dwell instead of retract | G1 X96.044 Y109.028 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
460.15,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X96.044 Y107.760 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.044 Y107.760 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X96.044 Y107.760 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
460.5,retract_suppressed,0.0,0.0,-0.13319,0.35,,,,G1 X112.541 Y91.264 E-0.13319,; [stabilizer] RETRACTION SUPPRESSED: G1 X112.541 Y91.264 E-0.13319 | G4 S0.35 ; dwell instead of retract | G1 X112.541 Y91.264 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
460.85,retract_suppressed,0.0,0.0,-0.0055,0.35,,,,G1 X112.158 Y90.379 E-0.00550,; [stabilizer] RETRACTION SUPPRESSED: G1 X112.158 Y90.379 E-0.00550 | G4 S0.35 ; dwell instead of retract | G1 X112.158 Y90.379 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
461.2,retract_suppressed,0.0,0.0,-0.13009,0.35,,,,G1 X96.044 Y106.492 E-0.13009,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.044 Y106.492 E-0.13009 | G4 S0.35 ; dwell instead of retract | G1 X96.044 Y106.492 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
461.55,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X96.044 Y105.224 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.044 Y105.224 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X96.044 Y105.224 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
461.9,retract_suppressed,0.0,0.0,-0.12699,0.35,,,,G1 X111.774 Y89.494 E-0.12699,; [stabilizer] RETRACTION SUPPRESSED: G1 X111.774 Y89.494 E-0.12699 | G4 S0.35 ; dwell instead of retract | G1 X111.774 Y89.494 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
462.25,retract_suppressed,0.0,0.0,-0.0055,0.35,,,,G1 X111.390 Y88.610 E-0.00550,; [stabilizer] RETRACTION SUPPRESSED: G1 X111.390 Y88.610 E-0.00550 | G4 S0.35 ; dwell instead of retract | G1 X111.390 Y88.610 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
462.6,retract_suppressed,0.0,0.0,-0.1239,0.35,,,,G1 X96.044 Y103.956 E-0.12390,; [stabilizer] RETRACTION SUPPRESSED: G1 X96.044 Y103.956 E-0.12390 | G4 S0.35 ; dwell instead of retract | G1 X96.044 Y103.956 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
462.95,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X94.776 Y103.956 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X94.776 Y103.956 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X94.776 Y103.956 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
463.3,retract_suppressed,0.0,0.0,-0.12769,0.35,,,,G1 X110.592 Y88.140 E-0.12769,; [stabilizer] RETRACTION SUPPRESSED: G1 X110.592 Y88.140 E-0.12769 | G4 S0.35 ; dwell instead of retract | G1 X110.592 Y88.140 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
463.65,retract_suppressed,0.0,0.0,-0.0062,0.35,,,,G1 X109.525 Y87.939 E-0.00620,; [stabilizer] RETRACTION SUPPRESSED: G1 X109.525 Y87.939 E-0.00620 | G4 S0.35 ; dwell instead of retract | G1 X109.525 Y87.939 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
464.0,retract_suppressed,0.0,0.0,-0.12931,0.35,,,,G1 X93.508 Y103.956 E-0.12931,; [stabilizer] RETRACTION SUPPRESSED: G1 X93.508 Y103.956 E-0.12931 | G4 S0.35 ; dwell instead of retract | G1 X93.508 Y103.956 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
464.35,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X92.240 Y103.956 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X92.240 Y103.956 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X92.240 Y103.956 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
464.7,retract_suppressed,0.0,0.0,-0.13094,0.35,,,,G1 X108.458 Y87.738 E-0.13094,; [stabilizer] RETRACTION SUPPRESSED: G1 X108.458 Y87.738 E-0.13094 | G4 S0.35 ; dwell instead of retract | G1 X108.458 Y87.738 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
465.05,retract_suppressed,0.0,0.0,-0.0062,0.35,,,,G1 X107.390 Y87.537 E-0.00620,; [stabilizer] RETRACTION SUPPRESSED: G1 X107.390 Y87.537 E-0.00620 | G4 S0.35 ; dwell instead of retract | G1 X107.390 Y87.537 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
465.4,retract_suppressed,0.0,0.0,-0.13256,0.35,,,,G1 X90.972 Y103.956 E-0.13256,; [stabilizer] RETRACTION SUPPRESSED: G1 X90.972 Y103.956 E-0.13256 | G4 S0.35 ; dwell instead of retract | G1 X90.972 Y103.956 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
465.75,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X89.704 Y103.956 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X89.704 Y103.956 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X89.704 Y103.956 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
466.1,retract_suppressed,0.0,0.0,-0.13418,0.35,,,,G1 X106.323 Y87.336 E-0.13418,; [stabilizer] RETRACTION SUPPRESSED: G1 X106.323 Y87.336 E-0.13418 | G4 S0.35 ; dwell instead of retract | G1 X106.323 Y87.336 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
466.45,retract_suppressed,0.0,0.0,-0.0062,0.35,,,,G1 X105.256 Y87.135 E-0.00620,; [stabilizer] RETRACTION SUPPRESSED: G1 X105.256 Y87.135 E-0.00620 | G4 S0.35 ; dwell instead of retract | G1 X105.256 Y87.135 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
466.8,retract_suppressed,0.0,0.0,-0.1358,0.35,,,,G1 X88.435 Y103.956 E-0.13580,; [stabilizer] RETRACTION SUPPRESSED: G1 X88.435 Y103.956 E-0.13580 | G4 S0.35 ; dwell instead of retract | G1 X88.435 Y103.956 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
467.15,retract_suppressed,0.0,0.0,-0.00724,0.35,,,,G1 X87.167 Y103.956 E-0.00724,; [stabilizer] RETRACTION SUPPRESSED: G1 X87.167 Y103.956 E-0.00724 | G4 S0.35 ; dwell instead of retract | G1 X87.167 Y103.956 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
467.5,retract_suppressed,0.0,0.0,-0.13743,0.35,,,,G1 X104.189 Y86.934 E-0.13743,; [stabilizer] RETRACTION SUPPRESSED: G1 X104.189 Y86.934 E-0.13743 | G4 S0.35 ; dwell instead of retract | G1 X104.189 Y86.934 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
467.85,retract_suppressed,0.0,0.0,-0.0062,0.35,,,,G1 X103.122 Y86.733 E-0.00620,; [stabilizer] RETRACTION SUPPRESSED: G1 X103.122 Y86.733 E-0.00620 | G4 S0.35 ; dwell instead of retract | G1 X103.122 Y86.733 E0.600 F120.0 ; micro-prime after dwell (geometry preserved)
